rank,symbol,close,high_252,retracement_pct,ema_200,ret_252,vol_252,volar_score,rs_ratio,rs_ema_200,filter1_pass,filter2_pass,filter3_pass,is_qualified
630,MANYAVAR,547.8,779.0,-29.68,485.02,-28.93,34.41,-0.841,0.022739,0.019836,False,True,True,False
631,SIGNATURE,779.25,1158.0,-32.71,878.52,-30.54,36.02,-0.848,0.032346,0.035951,False,False,False,False
632,INDIASHLTR,649.85,956.14,-32.03,766.04,-27.21,31.94,-0.8518,0.026975,0.031424,False,False,False,False
633,ERIS,1314.8,1809.09,-27.32,1420.91,-25.26,29.57,-0.8544,0.054577,0.058262,False,False,False,False
634,SHAKTIPUMP,493.55,912.2,-45.89,585.47,-39.09,45.11,-0.8666,0.020487,0.023962,False,False,False,False
635,THOMASCOOK,108.43,180.73,-40.0,112.96,-37.47,42.8,-0.8755,0.004501,0.00462,False,False,False,False
636,NUVOCO,324.85,477.5,-31.97,335.48,-30.04,34.29,-0.876,0.013484,0.01375,False,False,False,False
637,JIOFIN,238.4,320.85,-25.7,254.02,-24.32,27.53,-0.8834,0.009896,0.010404,False,False,False,False
638,KPIGREEN,314.25,541.7,-41.99,405.74,-36.85,41.61,-0.8855,0.013044,0.016639,False,False,False,False
639,KSCL,786.8,1218.71,-35.44,896.15,-31.58,34.98,-0.9027,0.03266,0.036753,False,False,False,False
640,ACI,484.3,722.59,-32.98,555.44,-28.99,31.98,-0.9065,0.020103,0.0228,False,False,False,False
641,SHREECEM,24000.0,30583.61,-21.53,25922.23,-19.86,21.79,-0.9115,0.996229,1.063174,False,False,False,False
642,RVNL,214.22,398.2,-46.2,269.83,-31.06,33.89,-0.9165,0.008892,0.011045,False,False,False,False
643,EIHOTEL,297.8,432.84,-31.2,327.04,-26.22,28.54,-0.9186,0.012362,0.013406,False,False,False,False
644,BIRLACORPN,881.2,1328.83,-33.69,985.84,-29.87,32.38,-0.9225,0.036578,0.0404,False,False,False,False
645,ZAGGLE,190.26,409.2,-53.5,246.85,-52.06,56.32,-0.9244,0.007898,0.010081,False,False,False,False
646,SWIGGY,280.5,474.0,-40.82,297.71,-34.85,37.23,-0.936,0.011643,0.012173,False,False,False,False
647,KNRCON,124.55,220.0,-43.39,139.71,-35.86,38.17,-0.9394,0.00517,0.005721,False,False,False,False
648,CROMPTON,233.0,333.49,-30.13,263.73,-27.43,29.1,-0.9427,0.009672,0.010827,False,False,False,False
649,COHANCE,449.9,1038.9,-56.69,485.92,-48.92,51.28,-0.9541,0.018675,0.019889,False,False,False,False
650,ABFRL,52.49,94.95,-44.72,67.49,-36.42,37.9,-0.9609,0.002179,0.002768,False,False,False,False
651,MAPMYINDIA,965.9,1992.15,-51.51,1136.21,-42.99,44.64,-0.9629,0.040094,0.046356,False,False,False,False
652,RAYMONDLSL,691.35,1348.3,-48.72,840.44,-40.0,41.48,-0.9644,0.028698,0.034379,False,False,False,False
653,TRENT,2898.0,5665.63,-48.85,3187.64,-45.19,46.64,-0.9689,0.120295,0.130438,False,False,False,False
654,NCC,148.4,218.93,-32.22,154.68,-28.91,29.73,-0.9725,0.00616,0.006341,False,False,False,False
655,GODREJCP,915.0,1284.14,-28.75,1064.29,-25.89,26.3,-0.9845,0.037981,0.043631,False,False,False,False
656,ASHOKA,112.65,214.5,-47.48,137.14,-36.89,37.39,-0.9865,0.004676,0.005609,False,False,False,False
657,VMM,107.0,155.32,-31.11,118.97,-30.13,30.48,-0.9886,0.004442,0.004877,False,False,False,False
658,SWANCORP,298.15,505.75,-41.05,351.03,-34.25,34.62,-0.9891,0.012376,0.014358,False,False,False,False
659,WHIRLPOOL,813.25,1428.46,-43.07,882.72,-36.09,36.17,-0.9976,0.033758,0.036151,False,False,False,False
660,TATAELXSI,3685.0,5845.18,-36.96,4292.13,-31.53,31.56,-0.999,0.152963,0.175707,False,False,False,False
661,TATACHEM,655.75,1011.1,-35.15,723.96,-28.81,28.6,-1.0072,0.02722,0.029689,False,False,False,False
662,BAYERCROP,4048.7,5305.22,-23.68,4400.01,-21.42,21.26,-1.0078,0.16806,0.180554,False,False,False,False
663,CELLO,350.8,670.83,-47.71,425.13,-34.7,33.99,-1.0208,0.014562,0.017382,False,False,False,False
664,WIPRO,180.95,263.22,-31.26,199.28,-25.51,24.91,-1.0239,0.007511,0.008161,False,False,False,False
665,RTNPOWER,7.95,12.84,-38.08,9.25,-33.36,32.4,-1.0297,0.00033,0.000379,False,False,False,False
666,AURIONPRO,707.6,1343.93,-47.35,892.73,-45.89,44.56,-1.03,0.029372,0.036539,False,False,False,False
667,AMBUJACEM,412.05,597.84,-31.08,461.69,-27.71,26.89,-1.0302,0.017104,0.018903,False,False,False,False
668,ZENSARTECH,470.6,845.39,-44.33,549.59,-39.88,38.61,-1.0328,0.019534,0.022477,False,False,False,False
669,IGL,147.61,219.29,-32.69,165.91,-27.01,26.06,-1.0366,0.006127,0.006799,False,False,False,False
670,BATAINDIA,681.3,1223.99,-44.34,755.02,-32.97,31.8,-1.0368,0.02828,0.030879,False,False,False,False
671,BIKAJI,618.8,817.1,-24.27,658.46,-22.37,21.55,-1.0383,0.025686,0.027006,False,False,False,False
672,AFCONS,286.65,476.09,-39.79,323.38,-33.45,32.0,-1.0455,0.011899,0.013246,False,False,False,False
673,IRFC,83.9,135.73,-38.19,100.38,-29.45,28.11,-1.0474,0.003483,0.004111,False,False,False,False
674,TMPV,319.4,733.61,-56.46,377.37,-52.75,50.35,-1.0477,0.013258,0.015469,False,False,False,False
675,SKFINDIA,1571.3,4953.04,-68.28,1880.99,-64.64,61.42,-1.0525,0.065224,0.076963,False,False,False,False
676,ITCHOTELS,162.73,252.02,-35.43,174.08,-31.51,29.77,-1.0585,0.006755,0.007128,False,False,False,False
677,PNCINFRA,195.22,324.36,-39.81,229.42,-34.85,32.88,-1.0601,0.008103,0.009399,False,False,False,False
678,SJVN,64.88,97.93,-33.75,73.55,-33.03,31.04,-1.064,0.002693,0.003017,False,False,False,False
679,RPOWER,22.45,50.73,-55.75,28.82,-49.81,46.69,-1.0667,0.000932,0.001178,False,False,False,False
680,GILLETTE,7316.0,10437.38,-29.91,7949.41,-24.67,23.09,-1.0682,0.303684,0.32606,False,False,False,False
681,TRANSRAILL,452.75,818.09,-44.66,530.16,-40.12,37.4,-1.0726,0.018793,0.021719,False,False,False,False
682,ROUTE,509.35,872.04,-41.59,571.28,-39.42,36.55,-1.0784,0.021143,0.023388,False,False,False,False
683,DABUR,386.0,566.62,-31.88,446.21,-24.76,22.78,-1.0867,0.016023,0.018288,False,False,False,False
684,CRIZAC,172.9,375.59,-53.97,216.68,-46.77,42.67,-1.0961,0.007177,0.008867,False,False,False,False
685,VIKRAMSOLR,172.71,407.95,-57.66,205.68,-51.54,46.75,-1.1024,0.007169,0.008424,False,False,False,False
686,UTIAMC,887.7,1362.82,-34.86,968.93,-31.55,28.54,-1.1055,0.036848,0.039694,False,False,False,False
687,LEMONTREE,108.53,180.68,-39.93,121.82,-34.3,30.92,-1.1095,0.004505,0.004985,False,False,False,False
688,ABLBL,84.6,150.53,-43.8,103.41,-38.77,34.63,-1.1195,0.003512,0.004232,False,False,False,False
689,RTNINDIA,30.24,64.0,-52.75,35.73,-48.04,42.67,-1.1259,0.001255,0.001463,False,False,False,False
690,HINDUNILVR,2010.4,2701.08,-25.57,2198.65,-23.98,21.25,-1.1288,0.083451,0.090171,False,False,False,False
691,BAJAJHFL,85.0,117.0,-27.35,90.19,-24.33,21.42,-1.1359,0.003528,0.003697,False,False,False,False
692,EIDPARRY,805.3,1176.0,-31.52,838.44,-31.49,27.01,-1.1659,0.033428,0.034316,False,False,False,False
693,SYNGENE,403.4,677.03,-40.42,471.11,-37.65,32.01,-1.176,0.016745,0.019276,False,False,False,False
694,GODIGIT,262.35,381.4,-31.21,306.41,-29.18,24.74,-1.1797,0.01089,0.012567,False,False,False,False
695,FIRSTCRY,185.48,438.7,-57.72,243.85,-50.57,42.61,-1.1868,0.007699,0.00998,False,False,False,False
696,HDFCBANK,720.3,1003.9,-28.25,812.15,-24.78,20.76,-1.1933,0.029899,0.03326,False,False,False,False
697,ACC,1306.4,1975.57,-33.87,1471.79,-26.94,22.22,-1.2126,0.054228,0.060254,False,False,False,False
698,RALLIS,209.63,367.2,-42.91,244.41,-42.03,34.53,-1.2171,0.008702,0.010018,False,False,False,False
699,AWFIS,253.25,639.4,-60.39,354.12,-56.01,45.61,-1.2279,0.010512,0.01446,False,False,False,False
700,KPITTECH,609.4,1313.89,-53.62,784.62,-48.68,39.23,-1.2408,0.025296,0.032031,False,False,False,False
701,NETWORK18,28.8,58.1,-50.43,35.02,-46.16,36.35,-1.27,0.001195,0.001432,False,False,False,False
702,UBL,1334.1,1868.7,-28.61,1477.59,-27.52,21.5,-1.28,0.055378,0.060568,False,False,False,False
703,PIIND,2420.1,3812.93,-36.53,2935.05,-35.76,27.61,-1.2951,0.100457,0.120264,False,False,False,False
704,KEC,425.8,927.0,-54.07,558.89,-47.38,36.42,-1.3011,0.017675,0.022858,False,False,False,False
705,INOXWIND,71.79,159.3,-54.93,97.46,-49.45,37.74,-1.3104,0.00298,0.003984,False,False,False,False
706,EMAMILTD,379.4,606.01,-37.39,443.17,-32.45,24.7,-1.3134,0.015749,0.01815,False,False,False,False
707,HDFCLIFE,548.0,800.15,-31.51,620.82,-29.18,22.06,-1.3232,0.022747,0.025419,False,False,False,False
708,HGINFRA,496.5,1046.12,-52.54,627.28,-49.0,36.93,-1.327,0.020609,0.025654,False,False,False,False
709,JYOTHYLAB,207.4,340.94,-39.17,230.62,-37.55,28.16,-1.3336,0.008609,0.009438,False,False,False,False
710,INDIAMART,1756.9,2581.36,-31.94,1998.83,-31.91,23.61,-1.3511,0.072928,0.081942,False,False,False,False
711,BAJAJELEC,332.75,647.96,-48.65,384.95,-41.51,30.45,-1.3631,0.013812,0.015748,False,False,False,False
712,ALOKINDS,9.24,19.34,-52.22,13.65,-47.56,34.7,-1.3707,0.000384,0.000559,False,False,False,False
713,ORIENTCEM,131.37,237.15,-44.61,154.08,-43.96,31.45,-1.398,0.005453,0.006308,False,False,False,False
714,OSWALPUMPS,295.55,846.0,-65.07,411.75,-64.6,45.44,-1.4217,0.012268,0.016821,False,False,False,False
715,IRCTC,485.65,729.66,-33.44,559.16,-31.42,21.93,-1.4326,0.020159,0.022894,False,False,False,False
716,STARCEMENT,187.79,307.54,-38.94,214.39,-33.18,22.16,-1.4971,0.007795,0.008796,False,False,False,False
717,JKLAKSHMI,540.85,978.64,-44.73,644.7,-40.91,26.95,-1.5181,0.02245,0.026386,False,False,False,False
718,CMSINFO,242.55,429.13,-43.48,305.39,-43.48,28.15,-1.5443,0.010068,0.012513,False,False,False,False
719,ITC,266.0,407.14,-34.67,306.65,-30.84,19.57,-1.5759,0.011042,0.012561,False,False,False,False
720,PATANJALI,348.45,606.9,-42.58,445.4,-41.06,25.3,-1.6229,0.014464,0.018241,False,False,False,False
721,AEQUS,245.99,274.39,-10.35,201.05,,57.62,,0.010211,0.008306,True,True,True,False
722,ATLANTAELE,1745.1,2152.6,-18.93,1485.71,,56.54,,0.072438,0.061392,True,True,True,False
723,CANHLIFE,154.19,166.25,-7.25,143.2,,30.61,,0.0064,0.005891,True,True,True,False
724,CAPILLARY,501.5,798.95,-37.23,533.76,,46.71,,0.020817,0.021945,False,False,False,False
725,CORONA,2079.5,2270.1,-8.4,1827.83,,32.08,,0.086319,0.075517,True,True,True,False
726,CRAMC,259.9,348.32,-25.38,257.6,,40.26,,0.010788,0.010573,False,True,True,False
727,EMMVEE,324.1,371.55,-12.77,286.57,,53.22,,0.013453,0.011835,True,True,True,False
728,GROWW,191.46,227.2,-15.73,188.56,,51.13,,0.007947,0.007773,True,True,True,False
729,ICICIAMC,3139.6,3597.03,-12.72,3141.78,,33.86,,0.130323,0.129873,True,False,True,False
730,JAINREC,287.95,593.95,-51.52,372.78,,53.38,,0.011953,0.015328,False,False,False,False
731,LENSKART,636.15,673.9,-5.6,527.84,,35.56,,0.026406,0.021756,True,True,True,False
732,LGEINDIA,1691.4,1755.0,-3.62,1558.55,,28.86,,0.070209,0.064071,True,True,True,False
733,MEESHO,208.63,254.4,-17.99,180.84,,56.72,,0.00866,0.007462,True,True,True,False
734,ORKLAINDIA,595.4,760.0,-21.66,597.09,,27.27,,0.024715,0.024578,False,False,True,False
735,PARKHOSPS,290.55,305.0,-4.74,250.62,,42.61,,0.012061,0.010377,True,True,True,False
736,PINELABS,165.07,284.0,-41.88,171.51,,46.66,,0.006852,0.007034,False,False,False,False
737,PIRAMALFIN,2278.4,2299.9,-0.93,1956.05,,33.17,,0.094575,0.080629,True,True,True,False
738,PWL,119.46,161.99,-26.25,117.72,,52.43,,0.004959,0.004841,False,True,True,False
739,RUBICON,1804.4,1899.0,-4.98,1183.04,,45.88,,0.0749,0.048818,True,True,True,False
740,SAATVIKGL,422.3,567.0,-25.52,434.01,,43.64,,0.017529,0.017847,False,False,False,False
741,SKFINDUS,2952.2,3018.35,-2.19,2521.92,,35.26,,0.122544,0.103961,True,True,True,False
742,STYL,402.1,434.7,-7.5,312.64,,44.06,,0.016691,0.01284,True,True,True,False
743,SUDEEPPHRM,1152.1,1180.0,-2.36,796.8,,46.6,,0.047823,0.032869,True,True,True,False
744,TATACAP,375.7,390.2,-3.72,341.6,,27.0,,0.015595,0.014037,True,True,True,False
745,TENNIND,537.5,657.0,-18.19,561.17,,37.5,,0.022311,0.023137,True,False,False,False
746,TMCV,466.3,503.32,-7.35,423.07,,38.84,,0.019356,0.01741,True,True,True,False
747,URBANCO,168.41,201.18,-16.29,134.22,,45.22,,0.006991,0.005512,True,True,True,False
748,UTLSOLAR,449.55,494.25,-9.04,314.44,,45.83,,0.018661,0.01298,True,True,True,False
749,WAKEFIT,144.71,224.0,-35.4,141.57,,50.71,,0.006007,0.005829,False,True,True,False
750,WEWORK,691.6,794.5,-12.95,624.33,,39.42,,0.028708,0.02565,True,True,True,False
