date,portfolio_value,cash_balance,invested_capital,benchmark_value,drawdown,active_positions
2021-12-01,27566143.330705218,6962038.110459857,20604105.22024536,17166.900390625,-4.823744753689152,14
2021-12-02,28388304.45314937,6962038.110459857,21426266.342689514,17401.650390625,-1.9851098418486868,14
2021-12-03,28385057.389466815,6962038.110459857,21423019.279006958,17196.69921875,-1.996320817506192,14
2021-12-06,27937251.27119594,6962038.110459857,20975213.160736084,16912.25,-3.5424387819272263,14
2021-12-07,28273308.037805133,6962038.110459857,21311269.927345276,17176.69921875,-2.3821522589873467,14
2021-12-08,28808395.96238094,6962038.110459857,21846357.85192108,17469.75,-0.5346807328591829,14
2021-12-09,29074738.241632037,6962038.110459857,22112700.13117218,17516.849609375,0.0,14
2021-12-10,29255074.238050036,6962038.110459857,22293036.12759018,17511.30078125,0.0,14
2021-12-13,29351225.118028216,6962038.110459857,22389187.00756836,17368.25,0.0,14
2021-12-14,29855680.806817584,6962038.110459857,22893642.696357727,17324.900390625,0.0,14
2021-12-15,29788067.828744464,6962038.110459857,22826029.718284607,17221.400390625,-0.22646604011683502,14
2021-12-16,29469429.571786456,6962038.110459857,22507391.4613266,17248.400390625,-1.2937277750602383,14
2021-12-17,28773354.53731685,6962038.110459857,21811316.426856995,16985.19921875,-3.62519373282415,14
2021-12-20,28042245.071900897,6962038.110459857,21080206.96144104,16614.19921875,-6.0740056361487715,14
2021-12-21,28219475.855065875,6962038.110459857,21257437.744606018,16770.849609375,-5.480380642929705,14
2021-12-22,28916504.507310443,6962038.110459857,21954466.396850586,16955.44921875,-3.145720593625445,14
2021-12-23,28888590.548722796,6962038.110459857,21926552.43826294,17072.599609375,-3.2392168992976034,14
2021-12-24,28873203.544824176,6962038.110459857,21911165.43436432,17003.75,-3.290754842773702,14
2021-12-27,29677626.424897723,6962038.110459857,22715588.314437866,17086.25,-0.5963835930319905,14
2021-12-28,29923490.8045898,6962038.110459857,22961452.694129944,17233.25,0.0,14
2021-12-29,30212758.908715777,6962038.110459857,23250720.79825592,17213.599609375,0.0,14
2021-12-30,30130805.764733844,6962038.110459857,23168767.654273987,17203.94921875,-0.2712534271681166,14
2021-12-31,30384236.854905657,6962038.110459857,23422198.7444458,17354.05078125,0.0,14
2022-01-03,30592806.099706076,-6291.677462197142,30599097.777168274,17625.69921875,0.0,20
2022-01-04,30859971.321578406,-6291.677462197142,30866262.999040604,17805.25,0.0,20
2022-01-05,31057170.927089117,-6291.677462197142,31063462.604551315,17925.25,0.0,20
2022-01-06,31351331.933800124,-6291.677462197142,31357623.61126232,17745.900390625,0.0,20
2022-01-07,31781638.13842716,-6291.677462197142,31787929.81588936,17812.69921875,0.0,20
2022-01-10,32309626.998431586,-6291.677462197142,32315918.675893784,18003.30078125,0.0,20
2022-01-11,32373427.822365187,-6291.677462197142,32379719.499827385,18055.75,0.0,20
2022-01-12,32173625.76652851,-6291.677462197142,32179917.443990707,18212.349609375,-0.6171791783465164,20
2022-01-13,32606177.56929531,-6291.677462197142,32612469.246757507,18257.80078125,0.0,20
2022-01-14,32773696.036348723,-6291.677462197142,32779987.71381092,18255.75,0.0,20
2022-01-17,33045379.00223484,-6291.677462197142,33051670.679697037,18308.099609375,0.0,20
2022-01-18,32528007.706248663,-6291.677462197142,32534299.38371086,18113.05078125,-1.5656388627020568,20
2022-01-19,32479290.142123602,-6291.677462197142,32485581.8195858,17938.400390625,-1.7130651159212085,20
2022-01-20,32863072.1744627,-6291.677462197142,32869363.851924896,17757.0,-0.5516862970759373,20
2022-01-21,32242015.615563773,-6291.677462197142,32248307.29302597,17617.150390625,-2.431091459464685,20
2022-01-24,30743536.931394003,-6291.677462197142,30749828.6088562,17149.099609375,-6.965700319809198,20
2022-01-25,31095964.591115378,-6291.677462197142,31102256.268577576,17277.94921875,-5.8992042759976275,20
2022-01-27,30947466.158699416,-6291.677462197142,30953757.836161613,17110.150390625,-6.348581577453061,20
2022-01-28,31031407.53715744,-6291.677462197142,31037699.214619637,17101.94921875,-6.094563070198699,20
2022-01-31,31571293.293655775,-6291.677462197142,31577584.971117973,17339.849609375,-4.460792259272839,20
2022-02-01,31877163.24669147,-1460.5856907339767,31878623.832382202,17576.849609375,-3.5351864339772443,20
2022-02-02,32287963.607283358,-1460.5856907339767,32289424.19297409,17780.0,-2.292046324843955,20
2022-02-03,32144028.00841594,-1460.5856907339767,32145488.594106674,17560.19921875,-2.727615845343878,20
2022-02-04,32204381.041950945,-1460.5856907339767,32205841.627641678,17516.30078125,-2.5449790127297867,20
2022-02-07,31774081.33348346,-1460.5856907339767,31775541.919174194,17213.599609375,-3.8471269119515927,20
2022-02-08,31068465.37498546,-1460.5856907339767,31069925.960676193,17266.75,-5.982420801152499,20
2022-02-09,30833488.224955324,-1460.5856907339767,30834948.810646057,17463.80078125,-6.693494957736535,20
2022-02-10,31015667.06118465,-1460.5856907339767,31017127.64687538,17605.849609375,-6.14219598120791,20
2022-02-11,30458865.45759559,-1460.5856907339767,30460326.043286324,17374.75,-7.827156542717583,20
2022-02-14,28910798.36878181,-1460.5856907339767,28912258.95447254,16842.80078125,-12.511826943105753,20
2022-02-15,29555946.092183832,-1460.5856907339767,29557406.677874565,17352.44921875,-10.559518502768627,20
2022-02-16,29700966.088590387,-1460.5856907339767,29702426.67428112,17322.19921875,-10.120667441636154,20
2022-02-17,29512761.75029445,-1460.5856907339767,29514222.335985184,17304.599609375,-10.690200441343034,20
2022-02-18,29218253.041432146,-1460.5856907339767,29219713.62712288,17276.30078125,-11.581425531672274,20
2022-02-21,28464695.65246654,-1460.5856907339767,28466156.238157272,17206.650390625,-13.861796983652418,20
2022-02-22,27779302.412021402,-1460.5856907339767,27780762.997712135,17092.19921875,-15.935894062093503,20
2022-02-23,28306690.026818994,-1460.5856907339767,28308150.612509727,17063.25,-14.339944399171124,20
2022-02-24,26503790.77702022,-1460.5856907339767,26505251.362710953,16247.9501953125,-19.795773033113694,20
2022-02-25,27324958.095644716,-1460.5856907339767,27326418.68133545,16658.400390625,-17.310804352412646,20
2022-02-28,27548760.2560823,-1460.5856907339767,27550220.841773033,16793.900390625,-16.633547298037666,20
2022-03-02,28159945.07355109,14300976.615299134,13858968.458251955,16605.94921875,-14.784015424224217,10
2022-03-03,28324659.520206362,14300976.615299134,14023682.904907228,16498.05078125,-14.28556616557255,10
2022-03-04,28254616.037280947,14300976.615299134,13953639.421981813,16245.349609375,-14.497527671357302,10
2022-03-07,27752069.621723086,14300976.615299134,13451093.006423952,15863.150390625,-16.018304344924506,10
2022-03-08,27787202.37395087,14300976.615299134,13486225.758651735,16013.4501953125,-15.911987657724735,10
2022-03-09,28164328.785632998,14300976.615299134,13863352.170333864,16345.349609375,-14.77074969021157,10
2022-03-10,28266646.324314028,14300976.615299134,13965669.709014894,16594.900390625,-14.461122317881802,10
2022-03-11,28412447.147556216,14300976.615299134,14111470.532257082,16630.44921875,-14.019908364087152,10
