trade_id,ticker,signal_date,exec_date,side,shares,price,gross_value,net_costs,slippage,exit_reason
255,TITAN,2018-05-02,2018-05-03,BUY,919,965.7647999999998,886651.2,1019.7818776799832,886.6511999998474,
256,DMART,2018-05-02,2018-05-03,BUY,593,1496.495,886535.0,1019.6482302499935,886.5349999999162,
257,CHAMBLFERT,2018-05-02,2018-05-03,BUY,4563,194.69449999999998,887503.5,1020.762150524999,887.5034999998752,
258,TATAGLOBAL,2018-05-02,2018-05-03,BUY,3031,293.04274999999996,887325.25,1020.5571362874471,887.325249999878,
259,DBL,2018-06-01,2018-06-04,SELL,1080,869.08005,939546.0,2065.873744799973,939.545999999973,r2_exit
260,SUNTECK,2018-06-01,2018-06-04,SELL,2521,387.612,978148.0,2150.751822399928,978.1479999999283,rank_exit
261,KEC,2018-06-01,2018-06-04,SELL,2445,350.649,858195.0,1886.9991659999487,858.1949999999488,r2_exit
262,AVANTIFEED,2018-06-01,2018-06-04,SELL,619,1032.3,639633.3333333333,1406.425773333302,639.6333333333023,r2_exit
263,BOMDYEING,2018-06-01,2018-06-04,SELL,3008,239.76,721920.0,1587.3576960000419,721.9200000000419,r2_exit
264,SHANKARA,2018-06-01,2018-06-04,SELL,454,1596.402,725492.0,1595.2118095999692,725.4919999999693,r2_exit
265,STLTECH,2018-06-01,2018-06-04,SELL,2756,299.73204514533774,826888.4048253762,1818.1622245301303,826.8884048254695,r2_exit
266,JINDALSTEL,2018-06-01,2018-06-04,SELL,3730,229.07070000000002,855289.0,1880.6094531999897,855.2889999999898,r2_exit
267,CHAMBLFERT,2018-06-01,2018-06-04,SELL,4563,166.03379999999999,758370.6,1667.5052752800239,758.3706000000238,r2_exit
268,MERCK,2018-06-01,2018-06-04,BUY,314,2571.5689999999995,806666.0,927.7868998999475,806.6659999998519,
269,FSL,2018-06-01,2018-06-04,BUY,10635,75.9759,807196.5000000001,928.3970544749172,807.1964999998454,
270,BIOCON,2018-06-01,2018-06-04,BUY,2483,325.325,806975.0,928.1422962500947,806.9749999999767,
271,IFBIND,2018-06-01,2018-06-04,BUY,633,1276.2749999999999,807075.0,928.2573112500831,807.0749999999534,
272,TAKE,2018-06-01,2018-06-04,BUY,3330,242.64239999999998,807192.0,928.391878800001,807.1919999999227,
273,SHOPERSTOP,2018-06-01,2018-06-04,BUY,1416,570.4698999999999,806978.4,928.1462067599641,806.9783999999054,
274,DIVISLAB,2018-06-01,2018-06-04,BUY,763,1058.9578999999999,807177.7000000001,928.3754316549748,807.1776999998838,
275,TECHM,2018-06-01,2018-06-04,BUY,1156,698.698,806888.0,928.0422332000453,806.887999999919,
276,MPHASIS,2018-06-01,2018-06-04,BUY,761,1061.06,806660.0,927.7799990000203,806.6599999999162,
277,IFBIND,2018-07-02,2018-07-03,SELL,633,1193.805,756435.0,1663.2492779999393,756.4349999999395,r2_exit
278,TAKE,2018-07-02,2018-07-03,SELL,3330,220.779,735930.0,1618.1628840000512,735.9300000000512,r2_exit
279,TATAGLOBAL,2018-08-01,2018-08-02,SELL,3031,232.2675,704707.5,1549.5108510000186,704.7075000000186,r2_exit
280,BIOCON,2018-08-01,2018-08-02,SELL,2483,291.4083,724291.1,1592.5712706800311,724.2911000000313,rank_exit
281,BOMDYEING,2018-08-01,2018-08-02,BUY,2805,259.05879999999996,725934.0,834.9329901000019,725.933999999892,
282,LTTS,2018-08-01,2018-08-02,BUY,508,1428.427,724916.0,833.7621373999864,724.9159999999683,
283,INTELLECT,2018-08-01,2018-08-02,BUY,3578,203.10289999999998,725976.2000000001,834.9815264298813,725.9761999998009,
284,PAGEIND,2018-08-01,2018-08-02,BUY,24,29929.899999999998,717600.0,825.3476400000509,717.5999999999767,
285,UNOMINDA,2018-09-03,2018-09-04,SELL,5739,211.57031182913076,1215417.437024406,2672.459860529272,1215.4174370244145,rank_exit
286,TITAN,2018-09-03,2018-09-04,SELL,919,916.083,842723.0,1852.979332399998,842.7229999999981,rank_exit
287,DMART,2018-09-03,2018-09-04,SELL,593,1593.405,945835.0,2079.7019979999627,945.8349999999627,rank_exit
288,BBTC,2018-09-03,2018-09-04,BUY,530,1885.4335499999997,998281.5,1148.1734672249295,998.2814999998081,
289,PFIZER,2018-09-03,2018-09-04,BUY,281,3557.5539999999996,998674.0,1148.6249010999454,998.6739999998827,
290,SUNTECK,2018-09-03,2018-09-04,BUY,1994,501.5009999999999,998994.0,1148.9929490999784,998.9939999998314,
291,VIPIND,2018-10-01,2018-10-03,SELL,2681,413.586,1109934.0,2440.522879199892,1109.933999999892,r2_exit
292,RADICO,2018-10-01,2018-10-03,SELL,3176,346.2534,1100801.6,2420.4425580801226,1100.8016000001226,r2_exit
293,GRAPHITE,2018-10-01,2018-10-03,SELL,1257,855.5436,1076494.8,2366.996766239986,1076.4947999999858,r2_exit
294,JUBLFOOD,2018-10-01,2018-10-03,SELL,696,1239.759,863736.0,1899.1827168000334,863.7360000000335,r2_exit
295,MERCK,2018-10-01,2018-10-03,SELL,314,2767.1301000000003,869748.6,1912.4032216799335,869.7485999999335,r2_exit
296,FSL,2018-10-01,2018-10-03,SELL,10635,61.7382,657243.0,1445.1459084000167,657.2430000000168,r2_exit
297,SHOPERSTOP,2018-10-01,2018-10-03,SELL,1416,499.5,708000.0,1556.7504,708.0,r2_exit
298,BOMDYEING,2018-10-01,2018-10-03,SELL,2805,151.29854999999998,424817.24999999994,934.0881693000217,424.8172500000219,r2_exit
299,INTELLECT,2018-10-01,2018-10-03,SELL,3578,212.13765,759788.2999999999,1670.6225140398983,759.7882999998983,r2_exit
300,BBTC,2018-10-01,2018-10-03,SELL,530,1302.696,691120.0,1519.6346559999952,691.1199999999953,r2_exit
301,PFIZER,2018-10-01,2018-10-03,SELL,281,2952.2448,830411.2,1825.908146559973,830.4111999999732,r2_exit
302,SUNTECK,2018-10-01,2018-10-03,SELL,1994,392.607,783642.0,1723.0720295999924,783.6419999999925,r2_exit
303,MINDTREE,2018-11-01,2018-11-02,SELL,841,837.162,704758.0,1549.6218903999143,704.7579999999143,r2_exit
304,SONATSOFTW,2018-11-01,2018-11-02,SELL,2507,313.03665,785568.4500000001,1727.3079078600208,785.5684500000207,r2_exit
305,MPHASIS,2018-11-01,2018-11-02,SELL,761,974.025,741975.0,1631.4546299999765,741.9749999999767,r2_exit
306,PAGEIND,2018-11-01,2018-11-02,SELL,24,28969.95105,695974.8,1530.3093902400835,695.9748000000836,r2_exit
307,NIITTECH,2018-12-03,2018-12-04,SELL,801,1103.895,885105.0,1946.1688739999813,885.1049999999814,r2_exit
308,MERCK,2018-12-03,2018-12-04,BUY,280,2862.8599999999997,800800.0,921.0401200000197,800.7999999999302,
309,VMART,2018-12-03,2018-12-04,BUY,304,2637.1344999999997,800888.0,921.1413332000375,800.887999999919,
310,INTELLECT,2018-12-03,2018-12-04,BUY,3376,237.63739999999999,801462.4,921.8019793600542,801.4623999999603,
311,ADANIPOWER,2018-12-03,2018-12-04,BUY,13821,58.05799999999999,801618.0,921.9809426999418,801.6179999999003,
312,AARTIIND,2018-12-03,2018-12-04,BUY,1107,724.6238999999999,801357.2999999999,921.6810985951452,801.3573000000324,
313,VBL,2018-12-03,2018-12-04,BUY,1532,523.7231999999999,801542.3999999999,921.8939913599752,801.5423999999184,
314,GRAPHITE,2018-12-03,2018-12-04,BUY,857,935.3343999999998,800780.7999999999,921.0180371199967,800.7807999999495,
315,JUBLFOOD,2018-12-03,2018-12-04,BUY,606,1322.321,800526.0,920.7249789000489,800.5259999999544,
316,VIPIND,2018-12-03,2018-12-04,BUY,1512,530.53,801360.0,921.6842040000483,801.359999999986,
317,VINATIORGA,2018-12-03,2018-12-04,BUY,1072,748.2475,801320.0,921.6381980000297,801.3199999999488,
318,BIOCON,2018-12-03,2018-12-04,BUY,2599,308.75845,801661.5499999999,922.0310317326803,801.6615500000771,
319,IPCALAB,2018-12-03,2018-12-04,BUY,997,804.7038999999999,801488.2999999999,921.831768245087,801.4882999999681,
320,TCS,2018-12-03,2018-12-04,BUY,404,1984.9829999999997,801132.0,921.421969799907,801.1319999998668,
321,HINDUNILVR,2018-12-03,2018-12-04,BUY,436,1836.8349999999998,800060.0,920.1890089999652,800.0599999999395,
322,RADICO,2018-12-03,2018-12-04,BUY,1988,403.60319999999996,801561.6,921.9160742399981,801.561599999899,
323,BAJFINANCE,2018-12-03,2018-12-04,BUY,319,2511.5089999999996,800371.0,920.5467056499328,800.37099999981,
324,TEAMLEASE,2018-12-03,2018-12-04,BUY,270,2964.9619999999995,799740.0,919.8209609999321,799.7399999998743,
325,TECHM,2019-01-01,2019-01-02,SELL,1156,718.43085,831337.4,1827.9446751200767,831.3374000000767,r2_exit
326,MERCK,2019-01-01,2019-01-02,SELL,280,3136.86,879200.0,1933.1849599999534,879.1999999999534,universe_exit
327,VMART,2019-01-01,2019-01-02,SELL,304,2605.3420499999997,792816.7999999999,1743.2455798400294,792.8168000000296,r2_exit
328,ADANIPOWER,2019-01-01,2019-01-02,SELL,13821,50.799150000000004,702797.85,1545.311912579857,702.7978499998571,r2_exit
329,AARTIIND,2019-01-01,2019-01-02,SELL,1107,726.248025,804761.3250000001,1769.5092014100867,804.7613250000868,r2_exit
330,VBL,2019-01-01,2019-01-02,SELL,1532,536.1632999999999,822224.3999999999,1807.9070107199482,822.2243999999482,r2_exit
331,GRAPHITE,2019-01-01,2019-01-02,SELL,857,751.9473,645063.9,1418.36650331995,645.0638999999501,r2_exit
332,JUBLFOOD,2019-01-01,2019-01-02,SELL,606,1242.756,753864.0,1657.596163199943,753.8639999999432,r2_exit
333,VIPIND,2019-01-01,2019-01-02,SELL,1512,513.486,777168.0,1708.8369984000633,777.1680000000633,r2_exit
334,VINATIORGA,2019-01-01,2019-01-02,SELL,1072,810.189,869392.0,1911.6191295999924,869.3919999999925,universe_exit
335,IPCALAB,2019-01-01,2019-01-02,SELL,997,801.7974,800192.2000000001,1759.4626093600486,800.1922000000486,r2_exit
336,TCS,2019-01-01,2019-01-02,SELL,404,1903.095,769620.0,1692.2404559999952,769.6199999999953,r2_exit
337,HINDUNILVR,2019-01-01,2019-01-02,SELL,436,1790.6076,781486.4,1718.3322963200524,781.4864000000525,r3_exit
338,RADICO,2019-01-01,2019-01-02,SELL,1988,400.14945,796293.4,1750.8899279199659,796.2933999999659,r2_exit
339,BAJFINANCE,2019-01-01,2019-01-02,SELL,319,2632.4649,840596.9,1848.3044637200042,840.5969000000041,r2_exit
340,TEAMLEASE,2019-01-01,2019-01-02,SELL,270,2824.82235,763465.5,1678.707941400049,763.4655000000494,universe_exit
341,DMART,2019-01-01,2019-01-02,BUY,494,1590.9894,785163.6000000001,903.0559145399602,785.1635999998543,
342,BATAINDIA,2019-01-01,2019-01-02,BUY,701,1121.5203999999999,785400.4,903.3282700600103,785.4003999999259,
343,TIINDIA,2019-01-01,2019-01-02,BUY,2245,350.29994999999997,785637.75,903.6012581624091,785.637749999878,
344,EIHOTEL,2019-01-01,2019-01-02,BUY,4046,194.39419999999996,785733.2,903.7110399799421,785.7331999999005,
345,LINDEINDIA,2019-01-01,2019-01-02,BUY,1155,680.68,785400.0,903.3278099999297,785.3999999999069,
346,UBL,2019-01-01,2019-01-02,BUY,579,1356.4050499999998,784573.95,902.3777285926044,784.5739499999909,
347,ATUL,2019-01-01,2019-01-02,BUY,227,3453.45,783150.0,900.7399725000141,783.1499999999069,
348,HAVELLS,2019-01-01,2019-01-02,BUY,1135,692.6919999999999,785420.0,903.3508129999973,785.4199999999255,
349,GLENMARK,2019-01-01,2019-01-02,BUY,1135,692.4917999999999,785193.0,903.0897289499408,785.1929999998538,
350,INDHOTEL,2019-01-01,2019-01-02,BUY,5378,146.24609999999998,785725.7999999999,903.7025288700825,785.7258000000147,
351,AXISBANK,2019-01-01,2019-01-02,BUY,1261,623.6229999999999,785603.0,903.5612904499285,785.6029999998864,
352,ASIANPAINT,2019-01-01,2019-01-02,BUY,574,1368.367,784658.0,902.4743987000547,784.6579999999376,
353,ABFRL,2019-01-01,2019-01-02,BUY,3954,198.89869999999996,785659.7999999999,903.6266189699527,785.6597999999067,
354,ICICIBANK,2019-01-01,2019-01-02,BUY,2173,361.8615,785539.5,903.4882559250109,785.5394999999553,
355,TRENT,2019-01-01,2019-01-02,BUY,2183,360.30994999999996,785770.85,903.754343127599,785.7708499999717,
356,RBLBANK,2019-01-01,2019-01-02,BUY,1361,577.6771,785433.1,903.3658799651312,785.4331000000238,
357,INTELLECT,2019-02-01,2019-02-04,SELL,3376,167.832,567168.0,1247.0889984000632,567.1680000000633,r2_exit
358,BIOCON,2019-02-01,2019-02-04,SELL,2599,333.71595,868195.9500000001,1908.9892548599648,868.1959499999648,rank_exit
359,EIHOTEL,2019-02-01,2019-02-04,SELL,4046,193.3065,782901.0,1721.4427187999545,782.9009999999544,rank_exit
360,LINDEINDIA,2019-02-01,2019-02-04,SELL,1155,457.4421,528874.5,1162.8892506000343,528.8745000000345,r2_exit
361,GLENMARK,2019-02-01,2019-02-04,SELL,1135,662.337,752505.0,1654.6079940000045,752.5050000000047,rank_exit
362,INDHOTEL,2019-02-01,2019-02-04,SELL,5378,144.7551,779272.2000000001,1713.463713360123,779.2722000001231,rank_exit
363,AXISBANK,2019-02-01,2019-02-04,SELL,1261,710.5886999999999,896949.2999999999,1972.2121208400945,896.9493000000948,rank_exit
364,ICICIBANK,2019-02-01,2019-02-04,SELL,2173,350.649,762723.0,1677.075332399998,762.7229999999981,rank_exit
365,TRENT,2019-02-01,2019-02-04,SELL,2183,349.7499,764268.3,1680.4731380399962,764.2682999999961,rank_exit
366,RBLBANK,2019-02-01,2019-02-04,SELL,1361,578.8705500000001,788631.4500000001,1734.0428322599862,788.6314499999862,rank_exit
367,MERCK,2019-02-01,2019-02-04,BUY,226,3293.2899999999995,743540.0,855.1825309999986,743.5399999999208,
368,NIITTECH,2019-02-01,2019-02-04,BUY,563,1324.4230999999997,744905.2999999999,856.7528307950124,744.905299999984,
369,VINATIORGA,2019-02-01,2019-02-04,BUY,943,790.8901,745064.3,856.9357046450023,745.0642999999691,
370,VMART,2019-02-01,2019-02-04,BUY,281,2646.644,742964.0,854.520044600009,742.9639999999199,
371,BAJFINANCE,2019-02-01,2019-02-04,BUY,285,2612.6099999999997,743850.0,855.5390774998814,743.8499999998603,
372,AARTIIND,2019-02-01,2019-02-04,BUY,903,825.8249999999999,744975.0,856.8329962500138,744.9749999999767,
373,SANOFI,2019-02-01,2019-02-04,BUY,114,6535.5289999999995,744306.0,856.0635459000478,744.3059999999823,
374,PFIZER,2019-02-01,2019-02-04,BUY,245,3043.0399999999995,744800.0,856.6317199999467,744.7999999999302,
375,BRITANNIA,2019-02-01,2019-02-04,BUY,229,3254.6013499999995,744559.15,856.3547063724836,744.55914999987,
376,ASTRAL,2019-02-01,2019-02-04,BUY,839,889.0081200000001,745132.68,857.0143519020639,745.1326800000388,
377,LTTS,2019-03-01,2019-03-05,SELL,508,1549.449,787908.0,1732.4521103999377,787.9079999999376,rank_exit
378,DMART,2019-03-01,2019-03-05,SELL,494,1455.543,719758.0,1582.6038904000307,719.7580000000307,rank_exit
379,ASIANPAINT,2019-03-01,2019-03-05,SELL,574,1392.1065,799869.0,1758.7519571999478,799.8689999999478,rank_exit
380,VMART,2019-03-01,2019-03-05,SELL,281,2598.399,730881.0,1607.061142800052,730.8810000000522,r2_exit
381,AARTIIND,2019-03-01,2019-03-05,SELL,903,706.74255,638827.3500000001,1404.6535771800359,638.827350000036,rank_exit
382,SANOFI,2019-03-01,2019-03-05,SELL,114,5864.13,669180.0,1471.3929839999348,669.1799999999348,r3_exit
383,PRAJIND,2019-03-01,2019-03-05,BUY,4910,147.147,721770.0,830.1437654999318,721.7699999999022,
384,NAUKRI,2019-03-01,2019-03-05,BUY,394,1831.8299999999997,721020.0,829.2811529999599,721.0199999999022,
385,ADANIPOWER,2019-03-01,2019-03-05,BUY,14730,49.04899999999999,721770.0,830.1437654999318,721.7699999999022,
386,MUTHOOTFIN,2019-03-01,2019-03-05,BUY,1374,525.525,721350.0,829.6607025000267,721.3499999999767,
387,TECHM,2019-03-01,2019-03-05,BUY,877,823.3224999999999,721332.5,829.6405748749385,721.3324999999022,
388,HONAUT,2019-03-01,2019-03-05,BUY,32,22122.1,707200.0,813.3860799999675,707.1999999999534,
389,ATUL,2019-04-01,2019-04-02,SELL,227,3551.445,806985.0,1774.398617999986,806.984999999986,rank_exit
390,BRITANNIA,2019-04-01,2019-04-02,SELL,229,3052.944,699824.0,1538.7730112000222,699.8240000000224,rank_exit
391,TECHM,2019-04-01,2019-04-02,SELL,877,790.1590500000001,693663.15,1525.2265342199203,693.6631499999203,rank_exit
392,MAHSCOOTER,2019-04-01,2019-04-02,BUY,205,3580.2766999999994,733223.5,843.3170085249003,733.2234999998473,
393,FINEORG,2019-04-01,2019-04-02,BUY,570,1287.3860999999997,733077.0,843.1485115499236,733.0769999998156,
394,SUVEN,2019-04-01,2019-04-02,BUY,2812,261.3611,734213.2000000001,844.4553119800985,734.2131999999983,
395,UBL,2019-05-02,2019-05-03,SELL,579,1409.9886000000001,817200.6000000001,1796.860679279982,817.2005999999819,rank_exit
396,ADANIPOWER,2019-05-02,2019-05-03,SELL,14730,44.30565,653275.5,1436.422169399989,653.2754999999888,r2_exit
397,HONAUT,2019-05-02,2019-05-03,SELL,32,23922.3537,766281.6,1684.8999820799875,766.2815999999875,rank_exit
398,BALRAMCHIN,2019-05-02,2019-05-03,BUY,4820,154.154,742280.0,853.7333420000505,742.2800000000279,
399,AAVAS,2019-05-02,2019-05-03,BUY,596,1246.1949499999998,741990.2000000001,853.4000285299262,741.9901999998838,
400,LTTS,2019-05-02,2019-05-03,BUY,417,1780.7789999999998,741843.0,853.2307264499832,741.8429999998771,
401,NIITTECH,2019-06-03,2019-06-04,SELL,563,1306.692,736404.0,1619.2051151999804,736.4039999999804,rank_exit
402,PFIZER,2019-06-03,2019-06-04,SELL,245,3111.9349500000003,763187.25,1678.096125299959,763.187249999959,rank_exit
403,LTTS,2019-06-03,2019-06-04,SELL,417,1697.301,708483.0,1557.8124204000073,708.4830000000075,rank_exit
404,ADANIPOWER,2019-06-03,2019-06-04,BUY,14708,49.849799999999995,732458.3999999999,842.4370287600905,732.4584000000032,
405,DCMSHRIRAM,2019-06-03,2019-06-04,BUY,1371,534.6341,732251.1,842.1986026650993,732.251099999994,
406,JUSTDIAL,2019-06-03,2019-06-04,BUY,922,794.9942,732252.4,842.20009786007,732.2523999999976,
407,MERCK,2019-07-01,2019-07-02,SELL,226,3289.9967099999994,744283.5399999999,1636.530647752091,744.2835400000913,universe_exit
408,ASTRAL,2019-07-01,2019-07-02,SELL,839,1074.924,902764.0,1984.9974831999664,902.7639999999665,rank_exit
409,SUVEN,2019-07-01,2019-07-02,SELL,2812,270.729,762052.0,1675.599937600025,762.0520000000251,rank_exit
410,SRF,2019-07-01,2019-07-02,BUY,263,3032.8298,796837.4,916.4825356100919,796.8373999999603,
411,PFC,2019-07-01,2019-07-02,BUY,6236,128.22809999999998,798831.6,918.7761647399748,798.8315999999177,
412,AXISBANK,2019-07-01,2019-07-02,BUY,985,811.9110999999999,798933.5,918.8933650250547,798.9334999999264,
413,HAVELLS,2019-08-01,2019-08-02,SELL,1135,639.36,726400.0,1597.2083200000231,726.4000000000233,r3_exit
414,ABFRL,2019-08-01,2019-08-02,SELL,3954,184.9149,731885.4,1609.269617520028,731.8854000000283,r3_exit
415,PRAJIND,2019-08-01,2019-08-02,SELL,4910,105.0948,516532.0,1135.7505615999485,516.5319999999483,r2_exit
416,DCMSHRIRAM,2019-08-01,2019-08-02,SELL,1371,396.8028,544561.2,1197.3811665599965,544.5611999999965,r2_exit
417,JUSTDIAL,2019-08-01,2019-08-02,SELL,922,687.312,634336.0,1394.7779968000102,634.3360000000102,rank_exit
418,PFC,2019-08-01,2019-08-02,SELL,6236,106.34355000000001,663822.2000000001,1459.6122533600533,663.8222000000533,r2_exit
419,AXISBANK,2019-08-01,2019-08-02,SELL,985,666.7325999999999,657389.0,1445.4669332000826,657.3890000000829,r3_exit
420,TIINDIA,2019-09-03,2019-09-04,SELL,2245,327.02265,734900.75,1615.8997691000297,734.9007500000298,r2_exit
421,BAJFINANCE,2019-09-03,2019-09-04,SELL,285,3263.733,931095.0,2047.291685999972,931.0949999999721,rank_exit
422,MAHSCOOTER,2019-09-03,2019-09-04,SELL,205,3845.151,789045.0,1734.952146000042,789.0450000000419,rank_exit
423,DIVISLAB,2019-10-01,2019-10-03,SELL,763,1608.39,1228430.0,2701.0718839999345,1228.4299999999348,rank_exit
424,INDIGO,2019-10-01,2019-10-03,BUY,407,1813.9120999999998,737524.7,848.2640337049961,737.5246999999508,
425,CREDITACC,2019-10-01,2019-10-03,BUY,1093,675.675,737775.0,848.5519162500277,737.7749999999069,
426,CGCL,2019-10-01,2019-10-03,BUY,3670,201.40119999999996,738404.0,849.2753605999751,738.403999999864,
427,HDFCAMC,2019-10-01,2019-10-03,BUY,271,2722.72,737120.0,847.7985680000857,737.1199999999953,
428,PIIND,2019-10-01,2019-10-03,BUY,586,1261.2599999999998,738360.0,849.2247539999662,738.3599999998696,
429,MANAPPURAM,2019-10-01,2019-10-03,BUY,5589,132.23209999999997,738306.9,849.16368103493,738.3068999998504,
430,SIEMENS,2019-10-01,2019-10-03,BUY,478,1544.543,737554.0,848.2977331001312,737.5540000000037,
431,TITAN,2019-10-01,2019-10-03,BUY,577,1280.6794,738213.8,849.0566020699916,738.2137999999104,
432,BAJFINANCE,2019-10-01,2019-10-03,BUY,185,3988.9849999999997,737225.0,847.9193337500328,737.2249999999767,
433,BRIGADE,2019-10-01,2019-10-03,BUY,3655,202.20199999999997,738310.0,849.1672465000302,738.3099999999395,
434,MAHSCOOTER,2019-10-01,2019-10-03,BUY,166,4434.179749999999,735338.5,845.7495757748839,735.338499999838,
435,INDIGO,2019-11-01,2019-11-04,SELL,407,1438.60995,586100.35,1288.717449579964,586.1003499999642,r2_exit
436,NAM-INDIA,2019-11-01,2019-11-04,BUY,1987,294.2702431347369,584130.8422664559,671.838088232791,584.1308422663715,
437,VINATIORGA,2019-12-02,2019-12-03,SELL,943,987.436575,932084.7749999999,2049.4680032699953,932.0847749999957,rank_exit
438,MUTHOOTFIN,2019-12-02,2019-12-03,SELL,1374,678.5208,933220.8,2051.96589504001,933.2208000000101,rank_exit
439,BALRAMCHIN,2019-12-02,2019-12-03,SELL,4820,155.19465,748787.0,1646.432855600011,748.7870000000112,rank_exit
440,ADANIPOWER,2019-12-02,2019-12-03,SELL,14708,62.0379,913366.8,2008.310919840076,913.3668000000762,rank_exit
441,CGCL,2019-12-02,2019-12-03,SELL,3670,180.9189,664637.0,1461.4038355999878,664.6369999999879,rank_exit
442,TITAN,2019-12-02,2019-12-03,SELL,577,1153.845,666435.0,1465.3572779999395,666.4349999999395,rank_exit
443,ADANIGREEN,2019-12-02,2019-12-03,BUY,6107,132.13199999999998,806124.0,927.163518599933,806.1239999998361,
444,ATGL,2019-12-02,2019-12-03,BUY,4938,163.40580472563465,806091.7719632208,927.1264515235089,806.0917719631689,
445,LALPATHLAB,2019-12-02,2019-12-03,BUY,503,1601.6,804800.0,925.6407200000249,804.7999999999302,
446,PRESTIGE,2019-12-02,2019-12-03,BUY,2440,330.6303,805932.0,926.9426897999365,805.9319999999134,
447,TIMKEN,2019-12-02,2019-12-03,BUY,910,885.9350499999998,805395.5,926.3256343249232,805.3954999998678,
448,ICICIGI,2019-12-02,2019-12-03,BUY,584,1380.379,805336.0,926.2572003999958,805.3359999998938,
449,SIEMENS,2020-01-01,2020-01-02,SELL,478,1497.501,716522.0,1575.4885735999972,716.5219999999972,rank_exit
450,MAHSCOOTER,2020-01-01,2020-01-02,SELL,166,4469.526,742684.0,1633.0135792000083,742.6840000000084,rank_exit
451,ICICIGI,2020-01-01,2020-01-02,SELL,584,1378.62,805920.0,1772.056896000042,805.9200000000419,rank_exit
452,DIXON,2020-01-01,2020-01-02,BUY,198,3783.7799999999997,748440.0,860.8182660000166,748.4399999999441,
453,AFFLE,2020-01-01,2020-01-02,BUY,465,1616.6149999999998,750975.0,863.7338962499052,750.9749999998603,
454,BALRAMCHIN,2020-01-01,2020-01-02,BUY,4011,187.43724999999998,751059.75,863.8313714624383,751.0597499998985,
455,BATAINDIA,2020-02-03,2020-02-04,SELL,701,1853.145,1300355.0,2859.2205739999813,1300.3549999999814,rank_exit
456,BALRAMCHIN,2020-02-03,2020-02-04,SELL,4011,158.49135,636345.15,1399.1957158199502,636.3451499999501,rank_exit
457,NAUKRI,2020-03-02,2020-03-03,SELL,394,2712.4847999999997,1069788.7999999998,2352.2516134399802,1069.7887999999803,rank_exit
458,MANAPPURAM,2020-03-02,2020-03-03,SELL,5589,164.28555,919111.0499999999,2020.9413767399485,919.1110499999486,rank_exit
459,ADANIGREEN,2020-03-02,2020-03-03,SELL,6107,162.7371,994830.3,2187.4328636400305,994.8303000000305,r2_exit
460,ATGL,2020-03-02,2020-03-03,SELL,4938,135.3359803429339,668958.02896237,1470.904914082459,668.95802896237,r2_exit
461,LALPATHLAB,2020-03-02,2020-03-03,SELL,503,1698.3,855100.0,1880.1938799999766,855.0999999999767,rank_exit
462,PRESTIGE,2020-03-02,2020-03-03,SELL,2440,305.59409999999997,746396.0,1641.175524800066,746.3960000000661,r2_exit
463,AFFLE,2020-03-02,2020-03-03,SELL,465,1856.142,863970.0,1899.697235999972,863.9699999999721,r2_exit
464,FINEORG,2020-04-01,2020-04-03,SELL,570,1898.1,1083000.0,2381.3004,1083.0,r2_exit
465,AAVAS,2020-04-01,2020-04-03,SELL,596,1177.821,702684.0,1545.0615792000083,702.6840000000084,r2_exit
466,SRF,2020-04-01,2020-04-03,SELL,263,2632.365,693005.0,1523.7793940000047,693.0050000000047,r2_exit
467,CREDITACC,2020-04-01,2020-04-03,SELL,1093,337.81185,369597.94999999995,812.6719724599666,369.59794999996666,r2_exit
468,HDFCAMC,2020-04-01,2020-04-03,SELL,271,2187.81,593490.0,1304.9658119999906,593.4899999999907,r2_exit
469,PIIND,2020-04-01,2020-04-03,SELL,586,1190.808,698512.0,1535.888185599988,698.5119999999879,r2_exit
470,BAJFINANCE,2020-04-01,2020-04-03,SELL,185,2266.5312000000004,419728.00000000006,922.8979264000028,419.7280000000028,r2_exit
471,BRIGADE,2020-04-01,2020-04-03,SELL,3655,148.4514,543133.0,1194.2408404000307,543.1330000000307,r2_exit
472,NAM-INDIA,2020-04-01,2020-04-03,SELL,1987,258.2415,513639.5,1129.3905326000483,513.6395000000484,r2_exit
473,TIMKEN,2020-04-01,2020-04-03,SELL,910,789.95925,719582.5,1582.2180010000184,719.5825000000186,r2_exit
474,DIXON,2020-04-01,2020-04-03,SELL,198,3556.44,704880.0,1549.8901440000045,704.8800000000047,r2_exit
475,ADANIGREEN,2020-05-04,2020-05-05,BUY,3495,215.21499999999997,751425.0,864.251463750028,751.4249999999302,
476,ABBOTINDIA,2020-05-04,2020-05-05,BUY,40,18417.398999999998,735960.0,846.4643940000096,735.9599999999627,
477,NAVINFLUOR,2020-05-04,2020-05-05,BUY,491,1529.6280999999997,750297.1,862.9542095649522,750.2970999998506,
478,DIXON,2020-05-04,2020-05-05,BUY,161,4650.646,748006.0,860.3191008999711,748.0059999999357,
479,DEEPAKNTR,2020-05-04,2020-05-05,BUY,1524,493.39289999999994,751179.6,863.9692169399932,751.1795999999158,
480,INDIAMART,2020-05-04,2020-05-05,BUY,326,2303.301,750126.0,862.7574189000297,750.1259999999311,
481,DMART,2020-05-04,2020-05-05,BUY,323,2322.3199999999997,749360.0,861.8764039999805,749.3599999998696,
482,IPCALAB,2020-05-04,2020-05-05,BUY,462,1626.6249999999998,750750.0,863.475112499902,750.7499999998836,
